date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:43:19	939251/939251	U-----	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:07%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Covered.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Covered.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/gsc360)
18:43:19	600/600	U-----	200	untouched ('OK')	image/svg+xml	etag:%229be49e53b255db5d7bc330e91be89910-ssl%22	https://www.greenshield.ca/_next/static/media/leftlava.fdc010bb.svg	./www.greenshield.ca/_next/static/media/leftlava.fdc010bb.svg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/gsc360)
18:43:19	305360/305360	U-----	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:05%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Leadership.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Leadership.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/gsc360)
18:43:19	556/556	------	200	untouched ('OK')	image/svg+xml	etag:%223604cdcd05cf88df1d885de013cb626b-ssl%22	https://www.greenshield.ca/_next/static/media/deco.32a2abe3.svg	./www.greenshield.ca/_next/static/media/deco.32a2abe3.svg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/gsc360)
18:43:19	313/313	------	200	untouched ('')	image/png	date:Fri,%2004%20Feb%202022%2016:53:59%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20PNG%20Icons/thumbs-up-grey-20x20px.png	./assets.greenshield.ca/greenshield/Icons/V2%20PNG%20Icons/thumbs-up-grey-20x20px.png	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/gsc360)
18:43:19	376/376	------	200	untouched ('')	image/png	date:Fri,%2004%20Feb%202022%2016:53:59%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20PNG%20Icons/beacon-of-light-grey-20x20px.png	./assets.greenshield.ca/greenshield/Icons/V2%20PNG%20Icons/beacon-of-light-grey-20x20px.png	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/gsc360)
18:43:19	354/354	------	200	untouched ('')	image/png	date:Fri,%2004%20Feb%202022%2016:53:59%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20PNG%20Icons/family-grey-20x20px.png	./assets.greenshield.ca/greenshield/Icons/V2%20PNG%20Icons/family-grey-20x20px.png	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/gsc360)
18:43:19	99065/99065	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:04%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/question-bubble_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/question-bubble_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/gsc360)
18:43:19	91680/91680	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:06%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/laptop-Grey-BKG_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/laptop-Grey-BKG_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/health-and-wellbeing)
18:43:19	130608/130608	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:07%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/mental-health-Grey-BKG_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/mental-health-Grey-BKG_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/health-and-wellbeing)
18:43:19	319296/319296	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:05%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/People-Heath.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/People-Heath.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/health-and-wellbeing)
18:43:19	106841/106841	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:07%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/medical-supplies-and-equipment-grey-BKG_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/medical-supplies-and-equipment-grey-BKG_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/health-and-wellbeing)
18:43:19	21843/21843	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:19:33%20GMT	https://onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry.aspx?inquiry=2&lang=EN-ca	./onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry4b20.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/health-and-wellbeing)
18:43:19	246575/246575	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:05%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Lightbulb-Grey-BKG.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Lightbulb-Grey-BKG.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/industry-leading-products)
18:43:19	157246/157246	------	200	untouched ('')	image/jpeg	date:Tue,%2026%20Jul%202022%2019:01:56%20GMT	https://assets.greenshield.ca/greenshield/2022/design/corporate-website-vectors/jellybeans/GSC-and-Honeybee_1080x684px.jpg	./assets.greenshield.ca/greenshield/2022/design/corporate-website-vectors/jellybeans/GSC-and-Honeybee_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/industry-leading-products)
18:43:19	975/975	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:04:06%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Money_50x50.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Money_50x50.svg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/industry-leading-products)
18:43:19	494/494	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:04:05%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/magnify-glass-50x50px.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/magnify-glass-50x50px.svg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/industry-leading-products)
18:43:19	219124/219124	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:05%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Heart-Plus-Sign.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Heart-Plus-Sign.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	292773/292773	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:04%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Admin-Technology.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Admin-Technology.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	176015/176015	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:07%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Healthy-Living-Grey-BKG_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Healthy-Living-Grey-BKG_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	129813/129813	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:03%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/mental-health_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/mental-health_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	122486/122486	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:06%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Dentistry-Grey-BKG_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/Dentistry-Grey-BKG_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	1463/1463	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:04:02%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/group-sponsor-50x50px.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/group-sponsor-50x50px.svg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	209055/209055	------	200	untouched ('OK')	text/html	etag:%223309f-tkwBeenuG5d8jjlMTPRrerv4n80%22	https://www.greenshield.ca/en-ca/blog/post/niagara-falls-community-health-centre-and-gsc-partner-to-create-innovative-dental-public-health-program	./www.greenshield.ca/en-ca/blog/post/niagara-falls-community-health-centre-and-gsc-partner-to-create-innovative-dental-public-health-program.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	2030/2030	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:04:07%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Online_Member_50x50.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Online_Member_50x50.svg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	203100/203100	------	200	untouched ('OK')	text/html	etag:%223195c-mg3mcQTjNT6WcvRxQ/Dm/LFJYWQ%22	https://www.greenshield.ca/en-ca/blog/post/gsc-sets-eyes-on-public-healthcare-system-as-a-provider-of-virtual-visit-technology	./www.greenshield.ca/en-ca/blog/post/gsc-sets-eyes-on-public-healthcare-system-as-a-provider-of-virtual-visit-technology.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	563/563	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:04:03%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Heart_Plus_Green_Blue_50x50.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Heart_Plus_Green_Blue_50x50.svg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	251971/251971	------	200	untouched ('OK')	text/html	etag:%223d843-noCqz9WbvnHSkwuzXADABkev3YE%22	https://www.greenshield.ca/en-ca/blog/post/follow-the-script-summer-2021	./www.greenshield.ca/en-ca/blog/post/follow-the-script-summer-2021.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	757/757	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:03:57%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/writing-pad-50x50px.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/writing-pad-50x50px.svg	(from https://www.greenshield.ca/en-ca/products-and-services/for-my-organization/public-sector-solutions)
18:43:19	138940/138940	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:06%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/ID-Card-Grey-BKG_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/ID-Card-Grey-BKG_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/resources/for-me-and-my-family/getting-started)
18:43:19	90846/90846	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:04%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/laptop_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/laptop_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/resources/for-me-and-my-family/getting-started)
18:43:19	88288/88288	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:04%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/check-mark-circle_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/check-mark-circle_1080x684px.jpg	(from https://www.greenshield.ca/en-ca/resources/for-me-and-my-family/getting-started)
18:43:19	896928/896928	------	200	untouched ('')	image/jpeg	date:Tue,%2031%20May%202022%2017:05:23%20GMT	https://assets.greenshield.ca/greenshield/2022/design/corporate-website-vectors/jellybeans/Covered-Grey-BKG.jpg	./assets.greenshield.ca/greenshield/2022/design/corporate-website-vectors/jellybeans/Covered-Grey-BKG.jpg	(from https://www.greenshield.ca/en-ca/resources/for-me-and-my-family/getting-started/discounts)
18:43:19	560/560	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:04:04%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Heart_Plus_Green_White_50x50.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Heart_Plus_Green_White_50x50.html	(from https://www.greenshield.ca/en-ca/resources/for-me-and-my-family/getting-started/how-to-submit-a-claim)
18:43:19	142595/142595	------	200	untouched ('OK')	text/html	etag:%2222d03-eFDiRA7H9f25iff3Vyw5xaqAMe4-df%22	https://www.greenshield.ca/en-ca/resources/for-me-and-my-family/getting-started/provider-submitted-claims	./www.greenshield.ca/en-ca/resources/for-me-and-my-family/getting-started/provider-submitted-claims.html	(from https://www.greenshield.ca/en-ca/resources/for-me-and-my-family/getting-started/how-to-submit-a-claim)
18:43:19	57159/57159	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:19:58%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield?culture=en-CA	./support.greenshield.ca/SupportCentre/GreenShieldce4f.html	(from https://www.greenshield.ca/en-ca/resources/for-me-and-my-family/getting-started/how-to-submit-a-claim)
18:43:19	121853/121853	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:03%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/group-sponsor_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/group-sponsor_1080x684px.html	(from https://www.greenshield.ca/en-ca/resources/for-me-and-my-family/getting-started/how-to-submit-a-claim)
18:43:19	709613/709613	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:53:51%20GMT	https://assets.greenshield.ca/greenshield/Icons/digital-clinic/Digital-Clinic-Mental-Health-WHT.jpg	./assets.greenshield.ca/greenshield/Icons/digital-clinic/Digital-Clinic-Mental-Health-WHT.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic)
18:43:19	336125/336125	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:53:51%20GMT	https://assets.greenshield.ca/greenshield/Icons/digital-clinic/Digital-Clinic-Pharma-GRY.jpg	./assets.greenshield.ca/greenshield/Icons/digital-clinic/Digital-Clinic-Pharma-GRY.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic)
18:43:19	239143/239143	------	200	untouched ('')	image/png	date:Wed,%2017%20Aug%202022%2017:11:36%20GMT	https://assets.greenshield.ca/greenshield/2022/design/corporate-website-vectors/jellybeans/Digital-Clinic-Vision-GRY.png	./assets.greenshield.ca/greenshield/2022/design/corporate-website-vectors/jellybeans/Digital-Clinic-Vision-GRY.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic)
18:43:19	669235/669235	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:53:51%20GMT	https://assets.greenshield.ca/greenshield/Icons/digital-clinic/Digital-Clinic-Pain-Manage-GRY.jpg	./assets.greenshield.ca/greenshield/Icons/digital-clinic/Digital-Clinic-Pain-Manage-GRY.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic)
18:43:19	153708/153708	------	200	untouched ('OK')	text/html	etag:%222586c-oADINcyrYvk+opuFuaDgYz0jJrk-df%22	https://www.greenshield.ca/en-ca/the-digital-clinic/chronic-care	./www.greenshield.ca/en-ca/the-digital-clinic/chronic-care.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic)
18:43:19	58645/58645	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:53:50%20GMT	https://assets.greenshield.ca/greenshield/Icons/digital-clinic/Inkblot-module_680x456px.jpg	./assets.greenshield.ca/greenshield/Icons/digital-clinic/Inkblot-module_680x456px.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic/mental-health)
18:43:19	83789/83789	------	200	untouched ('')	image/jpeg	date:Tue,%2010%20May%202022%2013:52:37%20GMT	https://assets.greenshield.ca/greenshield/2022/digital-clinic/Tranquility-Inkblot-module_680x456px_White_BKG.jpg	./assets.greenshield.ca/greenshield/2022/digital-clinic/Tranquility-Inkblot-module_680x456px_White_BKG.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic/mental-health)
18:43:19	676746/676746	------	200	untouched ('')	image/jpeg	date:Thu,%2013%20Apr%202023%2018:57:47%20GMT	https://assets.greenshield.ca/greenshield/v2modules/Alavida-English-module_680x456px_Grey_BKG_20230413185746_0.jpg	./assets.greenshield.ca/greenshield/v2modules/Alavida-English-module_680x456px_Grey_BKG_20230413185746_0.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic/mental-health)
18:43:19	24956/24956	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:53:50%20GMT	https://assets.greenshield.ca/greenshield/Icons/digital-clinic/MindBeacon-module_680x456px.jpg	./assets.greenshield.ca/greenshield/Icons/digital-clinic/MindBeacon-module_680x456px.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic/mental-health)
18:43:19	650994/650994	------	200	untouched ('')	image/jpeg	date:Tue,%2021%20Jun%202022%2017:49:21%20GMT	https://assets.greenshield.ca/greenshield/2022/digital-clinic/Digital-Clinic-THD-GRY.jpg	./assets.greenshield.ca/greenshield/2022/digital-clinic/Digital-Clinic-THD-GRY.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic/pharmacy-services)
18:43:19	20690/20690	------	200	untouched ('')	image/jpeg	date:Thu,%2027%20Apr%202023%2016:30:27%20GMT	https://assets.greenshield.ca/greenshield/v2modules/medzy-module_680x456px_grey_bkg_20230427163026_0.jpg	./assets.greenshield.ca/greenshield/v2modules/medzy-module_680x456px_grey_bkg_20230427163026_0.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic/pharmacy-services)
18:43:19	21058/21058	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:08%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/PocketPills-module_680x456px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/PocketPills-module_680x456px.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic/pharmacy-services)
18:43:19	71426/71426	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:53:50%20GMT	https://assets.greenshield.ca/greenshield/Icons/digital-clinic/GenXys-module_680x456px.jpg	./assets.greenshield.ca/greenshield/Icons/digital-clinic/GenXys-module_680x456px.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic/pharmacy-services)
18:43:19	56718/56718	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:53:50%20GMT	https://assets.greenshield.ca/greenshield/Icons/digital-clinic/Maple-module_680x456px.jpg	./assets.greenshield.ca/greenshield/Icons/digital-clinic/Maple-module_680x456px.html	(from https://www.greenshield.ca/en-ca/the-digital-clinic/virtual-care)
18:43:19	375804/375804	------	200	untouched ('')	font/ttf	etag:%2268d678577539bbe5e43f3787c3493309-ssl%22	https://www.greenshield.ca/assets/fonts/NotoSerif-Regular.ttf	./www.greenshield.ca/assets/fonts/NotoSerif-Regular.html	(from https://www.greenshield.ca/_next/static/css/3fb2be7bf84d142e.css)
18:43:19	24472/24472	------	200	untouched ('')	font/otf	etag:%22c82d197c7363426064783005fc37f1cf-ssl%22	https://www.greenshield.ca/assets/fonts/LeagueGothic-Regular.otf	./www.greenshield.ca/assets/fonts/LeagueGothic-Regular.html	(from https://www.greenshield.ca/_next/static/css/3fb2be7bf84d142e.css)
18:43:19	91460/91460	------	200	untouched ('')	font/ttf	etag:%2244721336348f6ef19dab53243259f509-ssl%22	https://www.greenshield.ca/assets/fonts/NunitoSans-Regular.ttf	./www.greenshield.ca/assets/fonts/NunitoSans-Regular.html	(from https://www.greenshield.ca/_next/static/css/3fb2be7bf84d142e.css)
18:43:19	93000/93000	------	200	untouched ('')	font/ttf	etag:%22f8e2986f6dba12321b1ec02cd2c63cb8-ssl%22	https://www.greenshield.ca/assets/fonts/NunitoSans-Bold.ttf	./www.greenshield.ca/assets/fonts/NunitoSans-Bold.html	(from https://www.greenshield.ca/_next/static/css/3fb2be7bf84d142e.css)
18:43:19	55376/55376	------	200	untouched ('')	font/otf	etag:%22e31360bbe4b20c26f0b184c3919d8608-ssl%22	https://www.greenshield.ca/assets/fonts/bold-gilroy-169468/Gilroy-Bold.otf	./www.greenshield.ca/assets/fonts/bold-gilroy-169468/Gilroy-Bold.html	(from https://www.greenshield.ca/_next/static/css/3fb2be7bf84d142e.css)
18:43:19	53840/53840	------	200	untouched ('')	font/otf	etag:%22211fa1c96e766350861266f01ab5d013-ssl%22	https://www.greenshield.ca/assets/fonts/regular-gilroy-169359/Gilroy-Regular.otf	./www.greenshield.ca/assets/fonts/regular-gilroy-169359/Gilroy-Regular.html	(from https://www.greenshield.ca/_next/static/css/3fb2be7bf84d142e.css)
18:43:19	4178/4178	------	200	untouched ('')	image/gif	etag:%220ab6c9fcca2177a1619821ddee7239a0-ssl%22	https://www.greenshield.ca/_next/static/media/ajax-loader.0b80f665.gif	./www.greenshield.ca/_next/static/media/ajax-loader.0b80f665.html	(from https://www.greenshield.ca/_next/static/css/c657bba884f827e8.css)
18:43:19	2048/2048	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%22349657d61e166210288a1d43ec84d5c3-ssl-df%22	https://www.greenshield.ca/_next/static/media/slick.25572f22.eot	./www.greenshield.ca/_next/static/media/slick.25572f22.html	(from https://www.greenshield.ca/_next/static/css/c657bba884f827e8.css)
18:43:19	2048/2048	------	200	untouched ('')	application/vnd.ms-fontobject	etag:%22349657d61e166210288a1d43ec84d5c3-ssl-df%22	https://www.greenshield.ca/_next/static/media/slick.25572f22.eot?	./www.greenshield.ca/_next/static/media/slick.25572f22d41d.html	(from https://www.greenshield.ca/_next/static/css/c657bba884f827e8.css)
18:43:19	1380/1380	------	200	untouched ('')	application/font-woff	etag:%22c656ba906fe1a43a4a3da5191a64c17a-ssl-df%22	https://www.greenshield.ca/_next/static/media/slick.653a4cbb.woff	./www.greenshield.ca/_next/static/media/slick.653a4cbb.html	(from https://www.greenshield.ca/_next/static/css/c657bba884f827e8.css)
18:43:19	1892/1892	------	200	untouched ('')	font/ttf	etag:%226ec56704fcaf827546bbf3bb23045458-ssl%22	https://www.greenshield.ca/_next/static/media/slick.6aa1ee46.ttf	./www.greenshield.ca/_next/static/media/slick.6aa1ee46.html	(from https://www.greenshield.ca/_next/static/css/c657bba884f827e8.css)
18:43:19	2152/2152	------	200	untouched ('OK')	image/svg+xml	etag:%220d4812c634847a6fa2f32efe51ff3be4-ssl-df%22	https://www.greenshield.ca/_next/static/media/slick.f895cfdf.svg	./www.greenshield.ca/_next/static/media/slick.f895cfdf.html	(from https://www.greenshield.ca/_next/static/css/c657bba884f827e8.css)
18:43:19	1850/1850	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:04:11%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/shopping-cart-50x50px.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/shopping-cart-50x50px.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage)
18:43:19	23680/23680	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:20:28%20GMT	https://onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry.aspx?inquiry=3&lang=EN-ca	./onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiryead5.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage)
18:43:19	160274/160274	------	200	untouched ('OK')	text/html	etag:%2227212-6Hln45EOy2QOMLZDW86JFaMrvsU-df%22	https://www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage/prism	./www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage/prism.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage)
18:43:19	99487/99487	------	200	untouched ('')	image/jpeg	date:Fri,%2004%20Feb%202022%2016:54:06%20GMT	https://assets.greenshield.ca/greenshield/Icons/V2%20Vectors/question-bubble-Grey-BKG_1080x684px.jpg	./assets.greenshield.ca/greenshield/Icons/V2%20Vectors/question-bubble-Grey-BKG_1080x684px.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage)
18:43:19	1056/1056	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:04:04%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Laptop_50x50.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Laptop_50x50.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage)
18:43:19	954/954	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:04:08%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Phone_50x50.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Phone_50x50.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage)
18:43:19	560/560	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2003%20Dec%202020%2015:04:03%20GMT	https://assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Heart_Plus_Blue_White_50x50.svg	./assets.greenshield.ca/greenshield/Icons/corporate-v2-svg-icons-50x50px/Heart_Plus_Blue_White_50x50.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage)
18:43:19	141449/141449	------	200	untouched ('OK')	text/html	etag:%2222889-fRC5cHrmr2ua4HRQ/3bBqBcCaNo-df%22	https://www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage/faqs	./www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage/faqs.html	(from https://www.greenshield.ca/en-ca/products-and-services/for-me-and-my-family/shop-for-coverage)
18:43:19	202385/202385	------	200	untouched ('OK')	text/css	etag:%221da4e0d2a2e2a11%22	https://support.greenshield.ca/SupportCentre/lib/bootstrap/css/bootstrap.css	./support.greenshield.ca/SupportCentre/lib/bootstrap/css/bootstrap.html	(from https://support.greenshield.ca/SupportCentre)
