date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:24:17	225599/225599	---MCZ	200	added ('OK')	text/html	etag:%223713f-LbBdCb2SngfJY5k5DNsFIkQxk58%22	https://www.greenshield.ca/fr-ca/communautaire/sante-mentale-des-femmes	./www.greenshield.ca/fr-ca/communautaire/sante-mentale-des-femmes.html	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:17	106/106	---M--	308	error ('Permanent%20Redirect')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:17%20GMT	https://www.greenshield.ca/en-ca/cares/'https://assets.greenshield.ca/greenshield/upload/microsoftteams-image-2_20230428181329_0.png'	./www.greenshield.ca/en-ca/cares/'https_/assets.greenshield.ca/greenshield/upload/microsoftteams-image-2_20230428181329_0.1b5.delayed	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:19	129014/129014	---MCZ	200	added ('OK')	text/html	etag:%221f7f6-MBE7N156nUOGM/83RN1LJI0j/lw%22	https://www.greenshield.ca/en-ca/cares/'https:/assets.greenshield.ca/greenshield/upload/microsoftteams-image-2_20230428181329_0.png'	./www.greenshield.ca/en-ca/cares/'https_/assets.greenshield.ca/greenshield/upload/microsoftteams-image-2_20230428181329_0.html	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:19	9691/9691	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2030%20Apr%202023%2016:12:09%20GMT	https://assets.greenshield.ca/greenshield/upload/greenshield_stacked_care_wmh_pink_rgb_20230430161209_0.svg	./assets.greenshield.ca/greenshield/upload/greenshield_stacked_care_wmh_pink_rgb_20230430161209_0.svg	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:20	301/301	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:20%20GMT	https://www.greenshield.ca/_next/image?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fgs-cares_wmh_mobile-hero.jpg&w=3840&q=75	./www.greenshield.ca/_next/image.1b87c23.delayed	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:22	291/291	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:22%20GMT	https://www.greenshield.ca/_next/image?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fcard-image-3_826501.png&w=3840&q=75	./www.greenshield.ca/_next/image.1ba947b.delayed	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:22	513197/513197	---M--	200	added ('OK')	image/jpeg	etag:32-6HlosR+Gm/RgALqBOKyinG85idY	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fgs-cares_wmh_mobile-hero.jpg?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fgs-cares_wmh_mobile-hero.jpg&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/womens-mental-health/gs-cares_wmh_mobile-hero7c23.jpg	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:24	194684/194684	---M--	200	added ('OK')	image/png	etag:32-PRhIi9MJx7wpfZQeX8azQQMF9LM	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fcard-image-3_826501.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fcard-image-3_826501.png&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/womens-mental-health/card-image-3_826501947b.png	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:25	206034/206034	---MCZ	200	added ('OK')	text/html	etag:%22324d2-clo3eWOeqs+q9UOC1txZUWyoDu0%22	https://www.greenshield.ca/en-ca/blog/post/prioritizing-your-mental-health	./www.greenshield.ca/en-ca/blog/post/prioritizing-your-mental-health.html	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:25	295/295	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:25%20GMT	https://www.greenshield.ca/_next/image?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fjamie-pandit-headshot.png&w=3840&q=75	./www.greenshield.ca/_next/image.1bd6337.delayed	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:27	508794/508794	---M--	200	added ('OK')	image/png	etag:32-4FVgbfzP/lGUVjDftPu8E0t0Oe0	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fjamie-pandit-headshot.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fjamie-pandit-headshot.png&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/womens-mental-health/jamie-pandit-headshot6337.png	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:28	214035/214035	---MCZ	200	added ('OK')	text/html	etag:%2234413-kpaDjONbdLDdGCKD2gv5T8yB2iU%22	https://www.greenshield.ca/blog/post/finding-a-queer-south-asian-therapist-helped-start-my-healing-journey	./www.greenshield.ca/blog/post/finding-a-queer-south-asian-therapist-helped-start-my-healing-journey.html	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:28	271/271	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:28%20GMT	https://www.greenshield.ca/_next/image?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Ferica-ehm.jpg&w=3840&q=75	./www.greenshield.ca/_next/image.1c0d711.delayed	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:31	212852/212852	---MCZ	200	added ('OK')	text/html	etag:%2233f74-U1JQYZrl7wJu6mnkZ9nA3wzo9yU%22	https://www.greenshield.ca/blog/post/mental-health-and-teens-the-moms-are-not-alright	./www.greenshield.ca/blog/post/mental-health-and-teens-the-moms-are-not-alright.html	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:31	874666/874666	---M--	200	added ('OK')	image/jpeg	etag:32-wuXcCKffENqM6l+CfMV+f55cncc	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Ferica-ehm.jpg?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Ferica-ehm.jpg&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/womens-mental-health/erica-ehmd711.jpg	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:31	134/134	---M--	308	error ('Permanent%20Redirect')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:31%20GMT	https://www.greenshield.ca/en-ca/cares/'https://assets.greenshield.ca/greenshield/greenshield/cares/womens-mental-health/gs-cares_wmh_web-hero_module-72-dpi.png'	./www.greenshield.ca/en-ca/cares/'https_/assets.greenshield.ca/greenshield/greenshield/cares/womens-mental-health/gs-cares_wmh_web-hero_module-72-dpi.1c3.delayed	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:33	129046/129046	---MCZ	200	added ('OK')	text/html	etag:%221f816-6JUtHs1hB/B450Cn7VbBJmE2geQ%22	https://www.greenshield.ca/en-ca/cares/'https:/assets.greenshield.ca/greenshield/greenshield/cares/womens-mental-health/gs-cares_wmh_web-hero_module-72-dpi.png'	./www.greenshield.ca/en-ca/cares/'https_/assets.greenshield.ca/greenshield/greenshield/cares/womens-mental-health/gs-cares_wmh_web-hero_module-72-dpi.html	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:33	305/305	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:33%20GMT	https://www.greenshield.ca/_next/image?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fgs-cares_wmh_mobile_module.png&w=3840&q=75	./www.greenshield.ca/_next/image.1c530cc.delayed	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:35	257177/257177	---M--	200	added ('OK')	image/png	etag:%223ec99-LpM+EwzUSx2Wbm28F//yc2Fw1iE%22	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fgs-cares_wmh_mobile_module.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fwomens-mental-health%2Fgs-cares_wmh_mobile_module.png&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/womens-mental-health/gs-cares_wmh_mobile_module30cc.png	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:36	0/-1	---M--	308	error ('')			https://www.greenshield.ca/en-ca/careers	./www.greenshield.ca/en-ca/careers.1c8.delayed	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:36	216407/216407	---MCZ	200	added ('OK')	text/html	etag:%2234d57-OT5pU7Ln27LlRNvMiOckH0OgO0c%22	https://www.greenshield.ca/en-ca/blog/post/which-type-of-therapy-is-right-for-you	./www.greenshield.ca/en-ca/blog/post/which-type-of-therapy-is-right-for-you.html	(from https://www.greenshield.ca/en-ca/cares/womens-mental-health)
18:24:37	197529/197529	---MCZ	200	added ('OK')	text/html	etag:%2230399-YX1zCfJgv9FZgurjq1aEorwxStg%22	https://www.greenshield.ca/fr-ca/communautaire/medicaments-essentiels	./www.greenshield.ca/fr-ca/communautaire/medicaments-essentiels.html	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:37	119/119	---M--	308	error ('Permanent%20Redirect')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:37%20GMT	https://www.greenshield.ca/en-ca/cares/'https://assets.greenshield.ca/greenshield/greenshield/cares/essential-medicines/gs-cares_aem_web-hero.png'	./www.greenshield.ca/en-ca/cares/'https_/assets.greenshield.ca/greenshield/greenshield/cares/essential-medicines/gs-cares_aem_web-hero.1ca.delayed	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:39	129031/129031	---MCZ	200	added ('OK')	text/html	etag:%221f807-ku8kS01H46sgqCrA4Xdg5PuRMAU%22	https://www.greenshield.ca/en-ca/cares/'https:/assets.greenshield.ca/greenshield/greenshield/cares/essential-medicines/gs-cares_aem_web-hero.png'	./www.greenshield.ca/en-ca/cares/'https_/assets.greenshield.ca/greenshield/greenshield/cares/essential-medicines/gs-cares_aem_web-hero.html	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:39	8513/8513	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2008%20Aug%202023%2018:05:54%20GMT	https://assets.greenshield.ca/greenshield/greenshield/logos/svgs/greenshield-brands/greenshield_stacked_care_aem_pink_rgb_en.svg	./assets.greenshield.ca/greenshield/greenshield/logos/svgs/greenshield-brands/greenshield_stacked_care_aem_pink_rgb_en.svg	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:40	307/307	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:40%20GMT	https://www.greenshield.ca/_next/image?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fgs-cares_aem_mobile-web-hero.png&w=3840&q=75	./www.greenshield.ca/_next/image.1cd57bb.delayed	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:51	10347/10347	---MC-	502	error ('Bad%20Gateway')	text/html	date:Tue,%2005%20Mar%202024%2018:24:51%20GMT	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fgs-cares_aem_mobile-web-hero.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fgs-cares_aem_mobile-web-hero.png&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/essential-medicines/gs-cares_aem_mobile-web-hero.1ce57bb.delayed	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:52	214197/214197	---MCZ	200	added ('OK')	text/html	etag:%22344b5-PwbfLCSOoCs/Q8xy4geTJ3uSdUQ-df%22	https://www.greenshield.ca/en-ca/blog/post/greenshield-announces-program-to-provide-essential-medicines-to-underserved-communities	./www.greenshield.ca/en-ca/blog/post/greenshield-announces-program-to-provide-essential-medicines-to-underserved-communities.html	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:52	279/279	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:52%20GMT	https://www.greenshield.ca/_next/image?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fem-tile-care-1.png&w=3840&q=75	./www.greenshield.ca/_next/image.1d0e6ca.delayed	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:54	307223/307223	---M--	200	added ('OK')	image/jpeg	etag:%224b017-PQqRsfx1JyTRCWTlRUaycB9YY6g%22	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fem-tile-care-1.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fem-tile-care-1.png&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/essential-medicines/em-tile-care-1e6ca.jpg	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:54	279/279	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:54%20GMT	https://www.greenshield.ca/_next/image?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fem-tile-card-2.png&w=3840&q=75	./www.greenshield.ca/_next/image.1d27762.delayed	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:56	279/279	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Mar%202024%2018:24:56%20GMT	https://www.greenshield.ca/_next/image?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fem-tile-card-3.png&w=3840&q=75	./www.greenshield.ca/_next/image.1d44ae5.delayed	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:56	852250/852250	---M--	200	added ('OK')	image/jpeg	etag:%22d011a-fH/HUsSGV+BdEfN9/nmrXVIeCrY%22	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fem-tile-card-2.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fem-tile-card-2.png&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/essential-medicines/em-tile-card-27762.jpg	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:58	526644/526644	---M--	200	added ('OK')	image/jpeg	etag:%2280934-MxpPHXU0nJeiYBD++Ao0rWTh//I%22	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fem-tile-card-3.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Fessential-medicines%2Fem-tile-card-3.png&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/essential-medicines/em-tile-card-34ae5.jpg	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:59	0/-1	---M--	308	error ('')			https://www.greenshield.ca/en-ca/careers	./www.greenshield.ca/en-ca/careers.1d7.delayed	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:24:59	214366/214366	---MCZ	200	added ('OK')	text/html	etag:%223455e-7Id494sCg7yimSCmDzjw6IsiVuc-df%22	https://www.greenshield.ca/blog/post/prescription-drug-coverage-in-ontario	./www.greenshield.ca/blog/post/prescription-drug-coverage-in-ontario.html	(from https://www.greenshield.ca/en-ca/cares/essential-medicines)
18:25:00	228478/228478	---MCZ	200	added ('OK')	text/html	etag:%2237c7e-WT4l1+ZN4x1oOTpUxzCNHdXNzIk-df%22	https://www.greenshield.ca/fr-ca/accueil	./www.greenshield.ca/fr-ca/accueil.html	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:00	30542/30542	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:25:00%20GMT	https://onlineservices.greenshield.ca/OnlineServices/AccessMgmt/Public/SignOn.aspx?type=client&lang=fr-CA	./onlineservices.greenshield.ca/OnlineServices/AccessMgmt/Public/SignOn0d04.html	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:01	123/123	---MC-	308	error ('Permanent%20Redirect')	text/plain	date:Tue,%2005%20Mar%202024%2018:25:01%20GMT	https://www.greenshield.ca/fr-ca/communautaire/'https://assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png'	./www.greenshield.ca/fr-ca/communautaire/'https_/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.1da.delayed	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:03	127310/127310	---MCZ	200	added ('OK')	text/html	etag:%221f14e-vjtD2suDCjjYZikZQ3REil9xtco%22	https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png'	./www.greenshield.ca/fr-ca/communautaire/'https_/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.html	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:03	9258/9258	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Oct%202023%2014:51:29%20GMT	https://assets.greenshield.ca/greenshield/greenshield/logos/svgs/greenshield-brands/greenshield-stacked-care-about-oral-health-pink-rgb-fr.svg	./assets.greenshield.ca/greenshield/greenshield/logos/svgs/greenshield-brands/greenshield-stacked-care-about-oral-health-pink-rgb-fr.svg	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:05	228637/228637	---MCZ	200	added ('OK')	text/html	etag:%2237d1d-dbnoFHetk00nagO8AHdr9Kq3SHg%22	https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-s-engage-a-verser-10-m-pour-un-meilleur-acces-aux-soins-buccodentaires-et-une-meilleure-couverture-d-assurance	./www.greenshield.ca/fr-ca/blog/blogs/green-shield-s-engage-a-verser-10-m-pour-un-meilleur-acces-aux-soins-buccodentaires-et-une-meilleure-couverture-d-assurance.html	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:05	289/289	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2005%20Mar%202024%2018:25:05%20GMT	https://www.greenshield.ca/_next/image?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Foral-health%2Fdental-care-patient-smiling.png&w=3840&q=75	./www.greenshield.ca/_next/image.1decf6f.delayed	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:07	443997/443997	---MC-	200	added ('OK')	image/jpeg	etag:%226c65d-/mVVZEJKaZ3bsum4MklkmV3c1XI%22	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Foral-health%2Fdental-care-patient-smiling.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Foral-health%2Fdental-care-patient-smiling.png&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/dental-care-patient-smilingcf6f.jpg	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:08	178105/178105	---MCZ	200	added ('OK')	text/html	etag:%222b7b9-uRk9chD5kdmKFvANPeM4OE+BIkA-df%22	https://www.greenshield.ca/fr-ca/pour-nous-joindre	./www.greenshield.ca/fr-ca/pour-nous-joindre.html	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:08	26610/26610	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:25:07%20GMT	https://onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry.aspx?inquiry=1&lang=fr-CA	./onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry5822.html	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:10	14098/14098	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2031%20Mar%202023%2021:16:45%20GMT	https://assets.greenshield.ca/greenshield/greenshield/logos/svgs/awards-icons/Canadas-Most-Admired-Corporate-Cultures-Logo-Light-Blue-FR.svg	./assets.greenshield.ca/greenshield/greenshield/logos/svgs/awards-icons/Canadas-Most-Admired-Corporate-Cultures-Logo-Light-Blue-FR.svg	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:10	8683/8683	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2031%20Mar%202023%2021:16:43%20GMT	https://assets.greenshield.ca/greenshield/greenshield/logos/svgs/awards-icons/Caring-Company-Logo-Light-Blue-FR.svg	./assets.greenshield.ca/greenshield/greenshield/logos/svgs/awards-icons/Caring-Company-Logo-Light-Blue-FR.svg	(from https://www.greenshield.ca/fr-ca/communautaire/sante-buccodentaire)
18:25:11	76/76	---M--	200	added ('OK')	text/plain	etag:%227a3df84aedafd91:0:dtagent10283240117152214yY3Z%22	https://onlineservices.greenshield.ca/robots.txt		(from https://www.greenshield.ca/en-ca/cares/oral-health)
18:25:12	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%223f4061fbe567cc1:0%22	https://onlineservices.greenshield.ca/favicons/gsc_favicon_rebrand.ico	./onlineservices.greenshield.ca/favicons/gsc_favicon_rebrand.ico	(from https://onlineservices.greenshield.ca/OnlineServices/AccessMgmt/Public/SignOn.aspx?type=client&lang=en-CA)
18:25:14	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:25:14%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://www.greenshield.ca/en-ca/blog/post/green-shield-commits-an-additional-10-million-to-boost-access-and-coverage-for-oral-health-care	./www.facebook.com/sharer/sharer.1e68244.delayed	(from https://www.greenshield.ca/en-ca/blog/post/green-shield-commits-an-additional-10-million-to-boost-access-and-coverage-for-oral-health-care)
18:25:15	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:25:15%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.greenshield.ca/en-ca/blog/post/green-shield-commits-an-additional-10-million-to-boost-access-and-coverage-for-oral-health-care&title=Green%20Shield%20commits%20an%20additional%20$10%20million%20to%20boost%20access%20and%20coverage%20for%20oral%20health%20care	./www.linkedin.com/shareArticle.1e7ffff.delayed	(from https://www.greenshield.ca/en-ca/blog/post/green-shield-commits-an-additional-10-million-to-boost-access-and-coverage-for-oral-health-care)
18:25:16	2344/2344	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2005%20Mar%202024%2018:25:16%20GMT	https://twitter.com/intent/tweet?text=Green%20Shield%20commits%20an%20additional%20$10%20million%20to%20boost%20access%20and%20coverage%20for%20oral%20health%20care%20https://www.greenshield.ca/en-ca/blog/post/green-shield-commits-an-additional-10-million-to-boost-access-and-coverage-for-oral-health-care%20@GSC_1957	./twitter.com/intent/tweet.1e8525f.delayed	(from https://www.greenshield.ca/en-ca/blog/post/green-shield-commits-an-additional-10-million-to-boost-access-and-coverage-for-oral-health-care)
18:25:17	0/-1	---M--	308	error ('')			https://www.greenshield.ca/en-ca/careers	./www.greenshield.ca/en-ca/careers.1e9.delayed	(from https://www.greenshield.ca/en-ca/blog/post/green-shield-commits-an-additional-10-million-to-boost-access-and-coverage-for-oral-health-care)
18:25:17	93/93	---M--	308	error ('Permanent%20Redirect')	text/plain	date:Tue,%2005%20Mar%202024%2018:25:17%20GMT	https://www.greenshield.ca/'https://assets.greenshield.ca/greenshield/greenshield/heros-only/gs_campaign_web-banner.png'	./www.greenshield.ca/'https_/assets.greenshield.ca/greenshield/greenshield/heros-only/gs_campaign_web-banner.1ea.delayed	(from https://www.greenshield.ca/en-ca)
18:25:19	129011/129011	---MCZ	200	added ('OK')	text/html	etag:%221f7f3-gDAP/TJlhNJQkp1bjWG0EALbt9g%22	https://www.greenshield.ca/'https:/assets.greenshield.ca/greenshield/greenshield/heros-only/gs_campaign_web-banner.png'	./www.greenshield.ca/'https_/assets.greenshield.ca/greenshield/greenshield/heros-only/gs_campaign_web-banner.html	(from https://www.greenshield.ca/en-ca)
18:25:19	77/77	---M--	308	error ('Permanent%20Redirect')	text/plain	date:Tue,%2005%20Mar%202024%2018:25:19%20GMT	https://www.greenshield.ca/'https://assets.greenshield.ca/greenshield/greenshield/gsplus_eng_banner.png'	./www.greenshield.ca/'https_/assets.greenshield.ca/greenshield/greenshield/gsplus_eng_banner.1ec.delayed	(from https://www.greenshield.ca/en-ca)
18:25:21	128993/128993	---MCZ	200	added ('OK')	text/html	etag:%221f7e1-+iBK2rM3IJjcgU9N4Q6O8VFDPXg%22	https://www.greenshield.ca/'https:/assets.greenshield.ca/greenshield/greenshield/gsplus_eng_banner.png'	./www.greenshield.ca/'https_/assets.greenshield.ca/greenshield/greenshield/gsplus_eng_banner.html	(from https://www.greenshield.ca/en-ca)
18:25:21	84/84	---M--	308	error ('Permanent%20Redirect')	text/plain	date:Tue,%2005%20Mar%202024%2018:25:21%20GMT	https://www.greenshield.ca/'https://assets.greenshield.ca/greenshield/greenshield/cares/home-cares-desktop.png'	./www.greenshield.ca/'https_/assets.greenshield.ca/greenshield/greenshield/cares/home-cares-desktop.1ee.delayed	(from https://www.greenshield.ca/en-ca)
18:25:23	0/-1	---M--	308	error ('')			https://www.greenshield.ca/en-ca/careers	./www.greenshield.ca/en-ca/careers.1f0.delayed	(from https://www.greenshield.ca/en-ca)
